SR-p53,mol_id,smiles
1,TOX25895,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)CCc1ccc(C)c(O)c1C(=O)[O-])[C@H]1O[C@](CC)([C@H]2CC[C@](O)(CC)[C@H](C)O2)C[C@@H]1C
0,TOX3502,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
0,TOX14598,CCOC(=O)[C@@H](C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1
0,TOX7525,CCCCC(CC)C(=O)[O-]
0,TOX3064,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2
1,TOX26658,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC
0,TOX28511,CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2c3cccc(CCCC(=O)[O-])c3O[C@H]2C[C@H]1O
0,TOX13876,BrCCc1ccccc1
0,TOX4574,NC(=O)Nc1nc2ccccc2[nH]1
0,TOX889,C=Cc1ccc(C)cc1
1,TOX25625,CCCOc1ccc2[nH]c(NC(=O)OC)nc2c1
0,TOX26770,CN1CC(=O)N=C1NC(=O)Nc1cccc(Cl)c1
1,TOX274,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
0,TOX25315,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21
0,TOX22494,CCC[Si](OC)(OC)OC
1,TOX26497,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O
0,TOX3314,CC(C)(C(=O)c1cccnc1)c1cccnc1
0,TOX18924,CCCCCCOc1ccccc1C(=O)O
0,TOX29003,CC(C(=O)O)c1ccc(C2CCCCC2)c2ccccc12
0,TOX25082,C=C[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccccc12
0,TOX575,C=CCc1ccc(OC)cc1
1,TOX28492,O=C(NS(=O)(=O)/C=C/c1cccs1)c1ccc(F)cc1Br
0,TOX8666,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C
1,TOX1218,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
0,TOX25103,C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2
0,TOX4284,COCC(C)O
0,TOX28591,CC(=O)OC(C)C(=O)OCC[N+](C)(C)C.CC(=O)OC(C)C(=O)OCC[N+](C)(C)C.O=S(=O)([O-])c1cccc2c(S(=O)(=O)[O-])cccc12
1,TOX1421,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O
0,TOX27074,CC(C)COC(=O)c1ccccc1
0,TOX25865,CC(=O)Nc1ccc(OC(=O)c2ccccc2O)cc1
0,TOX7503,CC1(C)CC(N)CC(C)(CN)C1
0,TOX3084,C/C(=C(/CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N
0,TOX14,CC(=O)C1C(=O)C=C(C)OC1=O
0,TOX27139,O=C1CCCC=CCCCCCCCCCC1
0,TOX7175,O=C1CCCc2ccccc21
0,TOX27241,O=C1NC(=O)C(=O)C(=O)N1
1,TOX25567,Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl
1,TOX1248,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1
0,TOX6202,O=[N+]([O-])c1ccc(Cl)c(Cl)c1Cl
0,TOX25125,CC1=C(C)C(=O)C(CCCCC#CCCCC#CCO)=C(C)C1=O
0,TOX1841,CNc1ccccc1
0,TOX5765,O=[N+]([O-])c1cccc(O)c1
0,TOX20285,CC(=O)c1ccccc1O
1,TOX5538,S=C1NC=NC2N=CNC12
0,TOX25271,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1
0,TOX27174,CCCCOCCOC(=O)c1ccccc1C(=O)OCCOCCCC
0,TOX25535,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl
0,TOX3889,CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1
0,TOX18700,COc1cc([N+](=O)[O-])ccc1N
0,TOX29279,C=CCCC=C
0,TOX3041,NC(=O)OCC(COC(N)=O)c1ccccc1
0,TOX4077,C1CSCCS1
0,TOX24852,c1cc(CCCc2ccncc2)ccn1
1,TOX12551,O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Nc1ncc(C(F)(F)F)cc1Cl
1,TOX1118,Nc1ccc(N=Nc2ccccc2)c(N)n1
0,TOX4097,CCCCOCCO
1,TOX12638,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1
1,TOX12533,CCOCn1c(-c2ccc(Cl)cc2)c(C#N)c(Br)c1C(F)(F)F
0,TOX27133,CC1=NC(C)OC1C
0,TOX17741,Cc1ccc(C(=O)c2ccccc2)cc1
0,TOX29098,CC(C)(C)OC(=O)N1C[C@@H](F)C[C@H]1C(=O)O
0,TOX7320,O=[N+]([O-])c1ccc([O-])cc1
0,TOX899,O=[Mo](=O)=O
0,TOX24509,O=C(O)c1nc(Cl)c(Cl)c(Cl)c1Cl
0,TOX3951,CC1=C(C(=O)Nc2ccccc2)SCCO1
0,TOX4286,CC1CN1
1,TOX16760,O=C1O[Pt]2(N[C@@H]3CCCC[C@H]3N2)OC1=O
1,TOX368,COc1ccc(C(=O)/C(Br)=C\C(=O)[O-])cc1
1,TOX4499,Nc1ccc(O)cc1
1,TOX2883,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
0,TOX5013,Clc1nc2ccccc2nc1Cl
0,TOX24911,CC(C)CCCCCOC(=O)CCS
0,TOX7014,CCCCCCC(C)O
1,TOX26481,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2
0,TOX4814,Cc1ccc(Cl)cc1
1,TOX28668,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
0,TOX721,CCOc1ccc(NC(=O)CC(C)O)cc1
1,TOX29086,Clc1ccc2cc3ccccc3cc2c1
1,TOX27253,CCc1nn(C2CCCCC2)c2cc([C@]3(C#N)CC[C@@H](C(=O)O)CC3)ccc12
0,TOX7094,CCCCC(CC)COC(=O)/C=C\C(=O)OCC(CC)CCCC
0,TOX27090,Cc1cccc2nccnc12
0,TOX6240,CCC(=O)/C=C/C1C(C)=CCCC1(C)C
0,TOX3721,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O
0,TOX25686,COc1cc(N)c(Cl)cc1C(=O)NC1CN2CCC1CC2
1,TOX28997,CCCCCCCC(=O)CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)OC(C)C
0,TOX22187,CCCCNC(=S)NCCCC
1,TOX1680,O=C(CCl)C(Cl)Cl
0,TOX7345,c1ccc(B(c2ccccc2)c2ccccc2)cc1
0,TOX24748,O=C(c1ccccc1)C1(O)CCCCC1
0,TOX1053,CN(N=O)c1ccccc1
0,TOX28652,COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc1ccc(OCC(O)CNC(C)C)cc1.O=C(O)CCC(=O)O
0,TOX9688,[Fe+2]
0,TOX1805,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1
0,TOX27385,COCCOc1cc2cc(C(=O)NC3CCN(C(C)C)CC3)n(CC(=O)Nc3ccc(Cl)cn3)c2cn1
1,TOX116,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
0,TOX7567,CC(C)(CCl)C(=O)Cl
0,TOX25351,COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1
0,TOX27091,CCC(=O)OC(C)c1ccccc1
0,TOX26206,O=C(c1cc2ccccc2o1)N1CCN(Cc2ccccc2)CC1
0,TOX22592,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1
0,TOX348,O=c1ccc2ccccc2o1
0,TOX12536,CC(C)=CC1C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C
0,TOX24679,CCCCCCCCP(=O)(O)O
0,TOX29273,CCCCCCCCCCCCCCCCI
1,TOX4300,O=[Se](O)O
0,TOX29366,COC(=O)c1ccc(CBr)cc1
0,TOX22618,Cc1cc(C)cc(C(=O)OC2C[C@@H]3CC[C@H](C2)N3C)c1
0,TOX26038,C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2
1,TOX28852,C[C@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CCc1ccccc1
0,TOX24656,N#CCCOCCOCCC#N
0,TOX21256,OCCCCCO
0,TOX4014,ClC(Cl)(Br)Br
0,TOX1708,O=C([O-])c1ccccc1O
0,TOX6889,CCCCCCCCCCCC(=O)OC
0,TOX818,CN(C)CCN(Cc1cccs1)c1ccccn1
1,TOX26852,CC(C)OC(=O)Nc1ccc2[nH]c(-c3cscn3)nc2c1
0,TOX27815,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O
0,TOX7540,CCCCNS(=O)(=O)c1ccccc1
1,TOX5857,c1cnc2c(c1)ccc1cccnc12
1,TOX3719,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2
1,TOX28610,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1
0,TOX5840,Clc1ccc(C(Cl)(Cl)Cl)cc1Cl
0,TOX3169,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
0,TOX5017,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1
0,TOX5429,Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1
0,TOX26712,NC(=O)OC[C@@H]1[C@H](NC(=O)/C(=N\OCC(=O)[O-])c2csc(N)n2)C(=O)N1S(=O)(=O)[O-]
0,TOX27362,CCOC(=O)[C@]1(c2ccccc2)Oc2ccccc2[C@@H]1N
0,TOX26696,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12.O=C(O)CC(O)(CC(=O)O)C(=O)O
0,TOX2008,CCCCCCCCCO
1,TOX20464,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C
0,TOX28963,c1ccc(C(O[C@H]2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1
0,TOX26016,N=C(N)NN.N=C(N)NN
0,TOX22451,Clc1sc(Cl)c(Cl)c1Cl
0,TOX26257,S=C1SCN(Cc2ccccc2)CN1Cc1ccccc1
0,TOX24935,CC(=O)O[Cr](O)OC(C)=O.CC(=O)O[Cr](O)OC(C)=O.CC(=O)O[Cr](OC(C)=O)OC(C)=O
0,TOX30037,COc1ccccc1N1CCNCC1
1,TOX25861,COc1ccc(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@@H](n3cnc4c(N(C)C)ncnc43)[C@@H]2O)cc1
0,TOX27173,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-]
0,TOX25606,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
0,TOX26699,CC(C)NCC(O)c1ccccc1Cl
0,TOX761,C=CC(=C)C
1,TOX28490,O=C([N-]S(=O)(=O)/C=C/c1ccccc1)c1ccc(F)cc1Cl
0,TOX24332,C[N+](C)(C)Cc1ccccc1
1,TOX26178,CCCOc1ccc2nc(NC(=O)OC)sc2c1
0,TOX22276,CCOc1ccccc1O
0,TOX24370,CCCCNc1ccccc1
0,TOX25594,Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1
0,TOX815,CC1CN1P(=O)(N1CC1C)N1CC1C
1,TOX25701,N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@H]12
1,TOX25700,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1
0,TOX20656,CC(C)C(Br)C(=O)NC(N)=O
0,TOX1212,O=C(O)c1ccc(O)c(O)c1
0,TOX3950,CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2
1,TOX263,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1
0,TOX26051,OC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO
0,TOX21080,CCN(Cc1ccc(Cl)nc1)/C(=C/[N+](=O)[O-])NC
0,TOX2868,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O
0,TOX38,C=CCOc1ccc(CC(=O)O)cc1Cl
0,TOX26908,N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O
1,TOX28574,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)OCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O
0,TOX28759,Cn1cc(S(C)=O)c(=O)c2ccc(F)cc21
0,TOX28771,CO[C@]1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)CO[C@H]21
0,TOX1557,BrCBr
0,TOX1749,C[N+](C)(C)C
1,TOX3322,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C
0,TOX27411,O=C(C=Cc1ccccc1)OCCCc1ccccc1
1,TOX26810,Cc1ccc2nc(N)[nH]c(=O)c2c1Sc1ccncc1
1,TOX4209,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br
0,TOX27631,C/C=C/C=C/CO
1,TOX357,N=c1ccn2c(n1)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]12
0,TOX5391,C/C=C/C=C/C=O
0,TOX877,Cc1cccc2ccccc12
0,TOX20651,CO[C@H]1O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)C42OO3
0,TOX27368,COc1cc(C(C)C)c2c(c1)S(=O)(=O)N(COc1cc(=O)n3cccc(OCCN4CCCCC4)c3n1)C2=O
0,TOX24352,COC(=O)Cc1ccccc1
0,TOX26076,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O
0,TOX3353,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1
0,TOX25250,CCC1(C)CC(=O)NC(=O)C1
0,TOX1821,CCC(C)=NO
0,TOX26525,COc1cc(O)cc(O)c1
1,TOX3296,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1
0,TOX5761,Cc1ccc2ccccc2c1[N+](=O)[O-]
1,TOX2934,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O
0,TOX12406,CCOP(=O)([O-])C(N)=O
1,TOX5035,CCN(CC)c1ccc2c(C)cc(=O)oc2c1
1,TOX12514,O=Cc1ccccc1C=O
0,TOX26133,CN1C(C(=O)Nc2ccccn2)C(=O)c2sc(Cl)cc2S1(=O)=O
1,TOX17717,Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1
0,TOX26776,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1
0,TOX543,Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C
0,TOX6536,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12
0,TOX26266,CC(C)(C)OC(=O)c1ncn2c1[C@@H]1CCCN1C(=O)c1c(Br)cccc1-2
1,TOX22256,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cccnc1
0,TOX29089,CCn1cc[n+](C)c1C.O=S(=O)([O-])C(F)(F)F
0,TOX24916,C=C(C)C(=O)OCCOP(=O)(O)OCCOC(=O)C(=C)C
0,TOX94,Nc1ccccc1C(=O)O
0,TOX5593,CNC(=O)N(c1ccccc1)c1ccccc1
1,TOX2629,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21
1,TOX5830,BrC(Br)C(Br)(Br)Br
0,TOX4991,ClC=CCl
1,TOX27242,COc1ccc(N)cc1N
0,TOX27348,O=C(N[C@@H](c1ccccc1)[C@@H]1CCCCN1)c1cccc(C(F)(F)F)c1Cl
0,TOX27303,NC(=O)N(O)[C@@H]1C=C[C@H](Oc2cccc(Oc3ccc(F)cc3)c2)C1
0,TOX22379,CO[Si](C)(C)OC
0,TOX322,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1
0,TOX27383,O=C([O-])c1ccc2c(c1)nc(C(=O)NC1CCN(C3CC3)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1
0,TOX1311,CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
1,TOX28140,COc1cc(C=O)cc2c1[C@H](COC(N)=O)[C@]1(OC(C)=O)ON2C[C@H]2[C@@H]1N2C(C)=O
0,TOX819,COc1nn(CSP(=S)(OC)OC)c(=O)s1
0,TOX17715,COC(OC)(C(=O)c1ccccc1)c1ccccc1
1,TOX24950,O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O
0,TOX2829,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)C(C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
0,TOX21085,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
0,TOX28778,Cc1ccc2c(n1)Oc1ccc(C(C)C(=O)OCC(=O)N(C)C)cc1C2
0,TOX24356,OCCNCc1ccccc1
0,TOX5018,C1CCC(NC2CCCCC2)CC1
1,TOX26225,O=S(c1cc(Cl)cc(Cl)c1O)c1cc(Cl)cc(Cl)c1O
0,TOX703,NN
0,TOX28734,CC(NN)c1ccccc1
0,TOX11521,[PbH2+2]
0,TOX7019,CCCCCCCCCCCCCC(=O)OC
0,TOX26054,COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O
0,TOX664,OCC(O)CCl
0,TOX9169,CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)OC
0,TOX26432,CN1C[C@@H]2C[C@H]1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1
0,TOX3725,COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC
0,TOX1808,Cc1ccccc1O
0,TOX28829,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C
0,TOX21529,CC(=O)Nc1ccc(S(N)(=O)=O)cc1
1,TOX28598,O=C(CS)Nc1ccccc1
0,TOX7096,CC(C)(O)C#CC(C)(C)O
0,TOX17515,CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl
0,TOX24440,CCC(C)c1cccc(C(C)CC)c1O
1,TOX634,O=c1[nH]cc(F)c(=O)[nH]1
0,TOX26452,C[C@]12CC[C@H]3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2C(=O)Nc1cc(C(F)(F)F)ccc1C(F)(F)F
0,TOX347,CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1
0,TOX5406,C=C(C)C(=O)OCCCCCC
0,TOX6781,CC(C)CC(C)O
0,TOX26659,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C
0,TOX7122,COC(OC)OC
0,TOX5749,O=[N+]([O-])c1ccccc1Nc1ccccc1
1,TOX2391,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
0,TOX28798,CCN[C@H](C)Cc1cccc(C(F)(F)F)c1
0,TOX15620,CC1=CC(=O)[C@H]2C[C@@H]1C2(C)C
0,TOX7877,CC(C)CCCCCCCOP(OCCCCCCCC(C)C)Oc1ccccc1
0,TOX25086,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O
0,TOX9474,CCCCCCCCCOCC1CO1
0,TOX24355,c1ccc(CNCc2ccccc2)cc1
0,TOX27071,Cc1ccccc1CCO
0,TOX7522,CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1
0,TOX28679,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21
0,TOX28575,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)=O)C1c1ccccc1[N+](=O)[O-]
1,TOX5670,Cc1cc(=O)oc2cc(O)ccc12
1,TOX21617,O=C(Nc1cccc(Cl)c1)OCC#CCCl
0,TOX341,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314
1,TOX28504,C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
0,TOX7933,CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C
0,TOX2886,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C
0,TOX27670,CC=CC(=O)CC
0,TOX5050,NCCNCCN
1,TOX26101,Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)cc(O)c(c1-4)C2=O
0,TOX24635,C=Cc1ccc(S(=O)(=O)[O-])cc1
0,TOX26230,Cc1ccccc1OCC(O)CNCCOc1ccc(C(N)=O)cc1
0,TOX10189,Nc1ccccc1-c1ccccc1
1,TOX5599,N#CSCSC#N
0,TOX3089,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC
0,TOX175,Clc1cnc(Oc2ccc(Oc3ncc(Cl)cc3Cl)cc2)c(Cl)c1
0,TOX20674,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
0,TOX3061,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
0,TOX28651,CCOC(=O)NNc1ccc(N(CC)CC(C)O)nn1
0,TOX24831,CCCCOC(=O)C(C)OC(=O)CCC
0,TOX27618,CC1CCC(=O)O1
0,TOX21721,O=C1c2ccccc2C(=O)C1c1ccc2cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c2n1
0,TOX28773,N[C@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4C[C@H]4F)c3c2Cl)CC12CC2
0,TOX24930,NS(=O)(=O)c1ccccc1OC(F)(F)F
0,TOX5595,C=CC(=O)NCNC(=O)C=C
0,TOX25682,CC(N/C(=N\C#N)Nc1ccncc1)C(C)(C)C
0,TOX25120,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1
1,TOX3900,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21
0,TOX20502,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
1,TOX12580,CO/N=C(/C(=O)OC)c1ccccc1CON=C(C)c1cccc(C(F)(F)F)c1
0,TOX10698,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O
0,TOX7502,Cc1cc(=O)nc(C(C)C)[nH]1
0,TOX1235,CCN(CC)c1cc2[o+]c3cc(N(CC)CC)c(C)cc3c(-c3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)[O-])c2cc1C
0,TOX5422,N#CC(O)c1ccccc1
0,TOX13469,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O
0,TOX5665,Cc1c[nH]c(=S)[nH]c1=O
0,TOX5629,Cc1cc([N+](=O)[O-])ccc1N
0,TOX25145,CN(C)CC/C=C1\c2ccccc2COc2ccccc21
0,TOX7528,CSCCC=O
0,TOX28673,CN[C@@]1(c2ccccc2Cl)CCCCC1=O
0,TOX24990,C=C(C)C(=O)OC1CC(C)CC(C)(C)C1
0,TOX1446,Cc1cccc(C)c1
0,TOX5326,[Fe+2].c1cc[cH-]c1.c1cc[cH-]c1
0,TOX27426,C=C(C)C1CC=C(C)C(=O)C1
0,TOX463,CCN(C=O)CC
1,TOX20269,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)C=C(C)C
1,TOX26787,N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl
1,TOX2967,C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O
0,TOX9236,C=C(C)C(=O)OCCCCCCCCCCCCC
1,TOX2681,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1
